Extract Name	Comment [TCGA Barcode]	Comment [is tumor]	Material Type	Annotation REF	Comment [TCGA Genome Reference]	Protocol REF	Parameter Value [Vendor]	Parameter Value [Catalog Name]	Parameter Value [Catalog Number]	Protocol REF	Comment [Derived Data File REF]	Comment [TCGA CGHub ID]	Comment [TCGA Include for Analysis]	Protocol REF	Derived Data File	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Archive Name]	Protocol REF	Derived Data File	Comment [TCGA Spec Version]	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Archive Name]
736950d7-b7f1-4217-aff4-91db2a0f19ee	TCGA-XF-AAN2-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAN2-01A-11D-A42E-08.2.bam	60c8541b-1fb5-4fe8-b4b3-59aeba70f002	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAN2.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
0c645096-a2da-48b0-add4-aa2b5a06f958	TCGA-XF-AAN3-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAN3-01A-11D-A42E-08.2.bam	856da719-d945-4836-8d33-8e09ff999218	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAN3.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
0c645096-a2da-48b0-add4-aa2b5a06f958	TCGA-XF-AAN3-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAN3-01A-11D-A42E-08.2.bam	856da719-d945-4836-8d33-8e09ff999218	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAN3.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
ef58d603-784f-406e-b97d-ab2ce298601d	TCGA-XF-AAN4-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAN4-01A-11D-A42E-08.2.bam	76265bc7-1b82-4fad-9133-70a654bb840b	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAN4.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
ef58d603-784f-406e-b97d-ab2ce298601d	TCGA-XF-AAN4-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAN4-01A-11D-A42E-08.2.bam	76265bc7-1b82-4fad-9133-70a654bb840b	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAN4.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
1aac6c0c-f19e-48d9-8513-1167fff05986	TCGA-XF-AAN7-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAN7-01A-11D-A42E-08.2.bam	05ae3d94-3da1-44f3-b460-4a71abaf73a0	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAN7.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
1aac6c0c-f19e-48d9-8513-1167fff05986	TCGA-XF-AAN7-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAN7-01A-11D-A42E-08.2.bam	05ae3d94-3da1-44f3-b460-4a71abaf73a0	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAN7.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
149cff48-9318-46f3-9cae-2258bf2e592d	TCGA-XF-AAN8-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAN8-01A-11D-A42E-08.2.bam	f3b58ad2-5e05-42cf-93a0-43ef68dd2bc5	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAN8.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
149cff48-9318-46f3-9cae-2258bf2e592d	TCGA-XF-AAN8-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAN8-01A-11D-A42E-08.2.bam	f3b58ad2-5e05-42cf-93a0-43ef68dd2bc5	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAN8.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
4ab951c6-29ce-4260-973d-1af083938993	TCGA-YC-A89H-01A-11D-A364-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-YC-A89H-01A-11D-A364-08.1.bam	36b577a5-c47f-4506-be9c-bdedce271ae2	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-YC-A89H.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
4ab951c6-29ce-4260-973d-1af083938993	TCGA-YC-A89H-01A-11D-A364-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-YC-A89H-01A-11D-A364-08.1.bam	36b577a5-c47f-4506-be9c-bdedce271ae2	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-YC-A89H.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
a485ab00-ac35-4bbb-971c-88c716e797d0	TCGA-YC-A8S6-01A-31D-A38G-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-YC-A8S6-01A-31D-A38G-08.2.bam	7cecb2ab-2fc4-41e4-a09a-6e7c4f90d718	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-YC-A8S6.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
a485ab00-ac35-4bbb-971c-88c716e797d0	TCGA-YC-A8S6-01A-31D-A38G-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-YC-A8S6-01A-31D-A38G-08.2.bam	7cecb2ab-2fc4-41e4-a09a-6e7c4f90d718	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-YC-A8S6.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
43f0a3f6-b8b0-4e33-80be-6e57f83ab0b1	TCGA-YC-A9TC-01A-22D-A391-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-YC-A9TC-01A-22D-A391-08.1.bam	ba379c42-66eb-426a-abf3-f45c0efbd7e8	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-YC-A9TC.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
43f0a3f6-b8b0-4e33-80be-6e57f83ab0b1	TCGA-YC-A9TC-01A-22D-A391-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-YC-A9TC-01A-22D-A391-08.1.bam	ba379c42-66eb-426a-abf3-f45c0efbd7e8	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-YC-A9TC.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
c3931f7c-49e5-459a-80bd-ccabc3dc2438	TCGA-YF-AA3L-01A-11D-A38G-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-YF-AA3L-01A-11D-A38G-08.2.bam	d3dd98fe-6d00-463f-9cfd-f67e05fcaae0	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-YF-AA3L.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
c3931f7c-49e5-459a-80bd-ccabc3dc2438	TCGA-YF-AA3L-01A-11D-A38G-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-YF-AA3L-01A-11D-A38G-08.2.bam	d3dd98fe-6d00-463f-9cfd-f67e05fcaae0	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-YF-AA3L.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
b2b59a88-8556-47cc-bf94-ff74a009c389	TCGA-YF-AA3M-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-YF-AA3M-01A-11D-A42E-08.2.bam	95d87bb2-a7af-4d36-b1d3-f410db0df0f9	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-YF-AA3M.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
b2b59a88-8556-47cc-bf94-ff74a009c389	TCGA-YF-AA3M-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-YF-AA3M-01A-11D-A42E-08.2.bam	95d87bb2-a7af-4d36-b1d3-f410db0df0f9	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-YF-AA3M.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
51ebb569-a35e-4f72-8bcd-000d05ca9603	TCGA-ZF-A9R0-01A-11D-A38G-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-ZF-A9R0-01A-11D-A38G-08.2.bam	81e82c73-0490-41e6-9858-c14196485779	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-ZF-A9R0.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
51ebb569-a35e-4f72-8bcd-000d05ca9603	TCGA-ZF-A9R0-01A-11D-A38G-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-ZF-A9R0-01A-11D-A38G-08.2.bam	81e82c73-0490-41e6-9858-c14196485779	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-ZF-A9R0.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
cbaa26d9-b88b-4fa3-8bbc-28ebab5f90b6	TCGA-ZF-A9R1-01A-11D-A391-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-ZF-A9R1-01A-11D-A391-08.1.bam	5e33836b-19b3-4019-97c4-d38847bb5f19	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-ZF-A9R1.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
cbaa26d9-b88b-4fa3-8bbc-28ebab5f90b6	TCGA-ZF-A9R1-01A-11D-A391-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-ZF-A9R1-01A-11D-A391-08.1.bam	5e33836b-19b3-4019-97c4-d38847bb5f19	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-ZF-A9R1.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
afc5550b-014e-421f-b15d-d71f605f7f23	TCGA-ZF-A9R2-01A-11D-A391-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-ZF-A9R2-01A-11D-A391-08.1.bam	89d541af-27b4-4919-8caa-e66de208fcd7	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-ZF-A9R2.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
afc5550b-014e-421f-b15d-d71f605f7f23	TCGA-ZF-A9R2-01A-11D-A391-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-ZF-A9R2-01A-11D-A391-08.1.bam	89d541af-27b4-4919-8caa-e66de208fcd7	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-ZF-A9R2.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
7cebd9d9-bbac-4dee-86e2-d4eeb8c25ade	TCGA-ZF-A9R4-01A-11D-A38G-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-ZF-A9R4-01A-11D-A38G-08.2.bam	41db0e69-400b-4425-86c5-5e0047bed425	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-ZF-A9R4.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
7cebd9d9-bbac-4dee-86e2-d4eeb8c25ade	TCGA-ZF-A9R4-01A-11D-A38G-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-ZF-A9R4-01A-11D-A38G-08.2.bam	41db0e69-400b-4425-86c5-5e0047bed425	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-ZF-A9R4.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
10436bc0-d873-4389-b9fd-008442daf7f4	TCGA-ZF-A9R5-01A-12D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-ZF-A9R5-01A-12D-A42E-08.2.bam	ce83cb82-6587-4751-9719-11bf08b9f2ef	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-ZF-A9R5.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
10436bc0-d873-4389-b9fd-008442daf7f4	TCGA-ZF-A9R5-01A-12D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-ZF-A9R5-01A-12D-A42E-08.2.bam	ce83cb82-6587-4751-9719-11bf08b9f2ef	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-ZF-A9R5.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
6c28dc94-0858-4791-858d-ae3ee12b4969	TCGA-ZF-A9R7-01A-11D-A38G-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-ZF-A9R7-01A-11D-A38G-08.2.bam	b0e278cd-7acf-43e2-98d5-e7642787e2d9	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-ZF-A9R7.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
6c28dc94-0858-4791-858d-ae3ee12b4969	TCGA-ZF-A9R7-01A-11D-A38G-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-ZF-A9R7-01A-11D-A38G-08.2.bam	b0e278cd-7acf-43e2-98d5-e7642787e2d9	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-ZF-A9R7.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
1b388656-2e1e-44a4-907d-1e744ebc0f74	TCGA-ZF-A9R9-01A-11D-A38G-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-ZF-A9R9-01A-11D-A38G-08.2.bam	2c02bca0-f3f3-49fa-9b99-eb4a30ddd63a	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-ZF-A9R9.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
1b388656-2e1e-44a4-907d-1e744ebc0f74	TCGA-ZF-A9R9-01A-11D-A38G-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-ZF-A9R9-01A-11D-A38G-08.2.bam	2c02bca0-f3f3-49fa-9b99-eb4a30ddd63a	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-ZF-A9R9.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
